iso3,year,country_id,region_id,g_whoregion,success,cohort,prop_success,e_inc_100k,e_mort_100k,c_cdr,year_z,e_inc_100k_z,e_mort_100k_z,c_cdr_z,e_tbhiv_prct,used_2021_defs_flg
ALB,2023,3,4,EUR,239,268,0.8917910447761194,15,0.34,72,1.5789193526541516,-0.6711285840809529,-0.5654443717272664,0.2802522884324411,1.1,1
DZA,2012,46,1,AFR,7014,7754,0.9045653856074284,85,13,69,-1.6989466701577367,-0.2640894885109421,-0.27063538926877634,0.08373091218543942,0.64,NA
DZA,2013,46,1,AFR,6412,7020,0.9133903133903134,77,12,70,-1.4009588499021106,-0.3106082422903719,-0.2939220387520694,0.14923803760110665,0.68,NA
DZA,2015,46,1,AFR,6383,7082,0.9012990680598701,81,11,74,-0.8049832093908581,-0.287348865400657,-0.31720868823536247,0.41126653926377554,0.73,NA
DZA,2018,46,1,AFR,15974,18707,0.8539049553643021,74,10,74,0.08898025137602054,-0.32805277495765806,-0.3404953377186555,0.41126653926377554,0.82,NA
DZA,2019,46,1,AFR,12808,14899,0.8596550104033828,65,8.6,74,0.38696807163164676,-0.3803863729595166,-0.37309664699526585,0.41126653926377554,0.83,NA
AGO,2012,2,1,AFR,9531,21124,0.45119295587956826,458,140,45,-1.6989466701577367,1.904847406454972,2.686769095109441,-1.4884400977905738,25,NA
AGO,2013,2,1,AFR,13902,60807,0.22862499383294688,453,128,49,-1.4009588499021106,1.8757731853428286,2.4073293013099244,-1.226411596127905,24,NA
AGO,2014,2,1,AFR,18360,53552,0.3428443382133254,451,138,44,-1.1029710296464843,1.864143496897971,2.640195796142855,-1.553947223206241,23,NA
AGO,2017,2,1,AFR,14480,57877,0.250185738721772,418,126,43,-0.20900756887960567,1.6722536375578232,2.3607560023433383,-1.6194543486219084,19,NA
AGO,2018,2,1,AFR,32830,66189,0.4960038677121576,403,97,52,0.08898025137602054,1.5850309742213924,1.6854431673278398,-1.0298902198809032,9.6,NA
AGO,2019,2,1,AFR,45864,66036,0.6945302562238779,390,81,59,0.38696807163164676,1.5094379993298188,1.312856775595151,-0.5713403419712327,7.6,NA
AGO,2020,2,1,AFR,34139,64859,0.52635717479455435,373,81,51,0.684955891887273,1.4105856475485306,1.312856775595151,-1.0953973452965706,12,1
AGO,2021,2,1,AFR,29784,44149,0.6746245668078552,371,80,48,0.9829437121428992,1.398955959103673,1.289570126111858,-1.2919187215435721,12,1
AGO,2022,2,1,AFR,32746,50152,0.6529350773648109,379,85,49,1.2809315323985255,1.445474712883103,1.4060033735283233,-1.226411596127905,7.7,1
AGO,2023,2,1,AFR,31191,49184,0.6341696486662329,383,78,46,1.5789193526541516,1.4687340897728178,1.2429968271452718,-1.4229329723749067,7.9,1
ARG,2012,5,2,AMR,4756,8463,0.5619756587498523,27,2,76,-1.6989466701577367,-0.6013504534118082,-0.5267885335849999,0.54228079009511,7.9,NA
ARG,2013,5,2,AMR,4357,8474,0.5141609629454803,27,2.1,77,-1.4009588499021106,-0.6013504534118082,-0.5244598686366706,0.6077879155107772,7.7,NA
ARG,2014,5,2,AMR,4916,9441,0.5207075521660841,27,2,78,-1.1029710296464843,-0.6013504534118082,-0.5267885335849999,0.6732950409264444,7.4,NA
ARG,2015,5,2,AMR,4651,9854,0.4719910696163994,28,2,79,-0.8049832093908581,-0.5955356091893794,-0.5267885335849999,0.7388021663421116,7,NA
ARG,2016,5,2,AMR,5606,10300,0.5442718446601942,30,2.1,78,-0.5069953891352319,-0.583905920744522,-0.5244598686366706,0.6732950409264444,6.8,NA
ARG,2017,5,2,AMR,5845,10292,0.5679168286047416,29,1.9,78,-0.20900756887960567,-0.5897207649669507,-0.5291171985333293,0.6732950409264444,6.5,NA
ARG,2018,5,2,AMR,5633,10514,0.5357618413543846,30,2,78,0.08898025137602054,-0.583905920744522,-0.5267885335849999,0.6732950409264444,6.3,NA
ARG,2019,5,2,AMR,5469,11597,0.4715874795205657,33,1.9,77,0.38696807163164676,-0.5664613880772358,-0.5291171985333293,0.6077879155107772,6.1,NA
ARG,2020,5,2,AMR,4687,10122,0.4630507804781664,27,1.7,78,0.684955891887273,-0.6013504534118082,-0.5337745284299878,0.6732950409264444,6.1,1
ARG,2021,5,2,AMR,5606,11644,0.4814496736516661,34,2,78,0.9829437121428992,-0.5606465438548071,-0.5267885335849999,0.6732950409264444,6.1,1
ARG,2022,5,2,AMR,6350,12215,0.5198526401964797,35,2.2,78,1.2809315323985255,-0.5548316996323783,-0.5221312036883413,0.6732950409264444,6.1,1
ARG,2023,5,2,AMR,7315,14100,0.5187943262411348,39,1.7,78,1.5789193526541516,-0.5315723227426634,-0.5337745284299878,0.6732950409264444,6.1,1
ARM,2012,6,4,EUR,1093,1350,0.8096296296296296,70,6.1,59,-1.6989466701577367,-0.35131215184737297,-0.43131327070349845,-0.5713403419712327,5.2,NA
ARM,2013,6,4,EUR,1008,1251,0.8057553956834532,79,5,61,-1.4009588499021106,-0.29897855384551447,-0.45692858513512075,-0.44032609113989835,4.7,NA
ARM,2014,6,4,EUR,959,1228,0.7809446254071661,73,4.4,62,-1.1029710296464843,-0.3338676191800868,-0.4709005748250965,-0.3748189657242311,6.3,NA
ARM,2015,6,4,EUR,721,910,0.7923076923076923,63,4.2,64,-0.8049832093908581,-0.39201606140437406,-0.4755579047217552,-0.24380471489289668,9.1,NA
ARM,2016,6,4,EUR,703,869,0.80897583429229,54,2.9,66,-0.5069953891352319,-0.44434965940623256,-0.5058305490500362,-0.11279046406156223,5.6,NA
ARM,2017,6,4,EUR,563,710,0.7929577464788733,43,2.6,67,-0.20900756887960567,-0.5083129458529485,-0.5128165438950241,-0.04728333864589502,7.9,NA
ARM,2018,6,4,EUR,497,615,0.808130081300813,37,2.2,68,0.08898025137602054,-0.5432020111875209,-0.5221312036883413,0.018223786769772203,10,NA
ARM,2019,6,4,EUR,399,485,0.822680412371134,31,2.3,68,0.38696807163164676,-0.5780910765220932,-0.5198025387400119,0.018223786769772203,10,NA
ARM,2020,6,4,EUR,244,303,0.8052805280528053,29,3,47,0.684955891887273,-0.5897207649669507,-0.5035018841017068,-1.3574258469592395,11,1
ARM,2021,6,4,EUR,272,317,0.8580441640378549,26,1.7,53,0.9829437121428992,-0.6071652976342369,-0.5337745284299878,-0.9643830944652361,11,1
ARM,2022,6,4,EUR,335,397,0.8438287153652393,24,1.6,65,1.2809315323985255,-0.6187949860790943,-0.5361031933783171,-0.17829758947722946,9.5,1
ARM,2023,6,4,EUR,313,363,0.8622589531680441,21,1.7,65,1.5789193526541516,-0.6362395187463805,-0.5337745284299878,-0.17829758947722946,11,1
AUS,2012,7,6,WPR,1040,1265,0.8221343873517787,6.7,0.17,85,-1.6989466701577367,-0.7193917911271113,-0.5694031021394261,1.131844918836115,1.2,NA
AUS,2013,7,6,WPR,1079,1264,0.8536392405063291,6.3,0.25,86,-1.4009588499021106,-0.7217177288160828,-0.5675401701807627,1.1973520442517822,2.6,NA
AUS,2014,7,6,WPR,1057,1343,0.7870439314966493,6.5,0.22,87,-1.1029710296464843,-0.720554759971597,-0.5682387696652615,1.2628591696674494,1.6,NA
AUS,2015,7,6,WPR,908,1244,0.729903536977492,6,0.24,87,-0.8049832093908581,-0.7234621820828113,-0.5677730366755958,1.2628591696674494,2.1,NA
AUS,2016,7,6,WPR,1076,1371,0.7848285922684172,6.5,0.22,87,-0.5069953891352319,-0.720554759971597,-0.5682387696652615,1.2628591696674494,1.8,NA
AUS,2017,7,6,WPR,1182,1434,0.8242677824267782,6.6,0.22,88,-0.20900756887960567,-0.7199732755493542,-0.5682387696652615,1.3283662950831165,2.1,NA
AUS,2018,7,6,WPR,1131,1429,0.7914625612316305,6.5,0.24,87,0.08898025137602054,-0.720554759971597,-0.5677730366755958,1.2628591696674494,1.8,NA
AUS,2019,7,6,WPR,1315,1530,0.8594771241830066,6.8,0.2,87,0.38696807163164676,-0.7188103067048683,-0.5687045026549274,1.2628591696674494,1.4,NA
AUS,2020,7,6,WPR,1332,1484,0.8975741239892183,7.2,0.15,87,0.684955891887273,-0.7164843690158968,-0.569868835129092,1.2628591696674494,1.3,1
AUS,2021,7,6,WPR,1111,1256,0.8845541401273885,6.5,0.2,87,0.9829437121428992,-0.720554759971597,-0.5687045026549274,1.2628591696674494,1.1,1
AUS,2022,7,6,WPR,1025,1187,0.8635214827295703,5.6,0.14,87,1.2809315323985255,-0.7257881197717829,-0.5701017016239249,1.2628591696674494,1.2,1
AUS,2023,7,6,WPR,613,1296,0.4729938271604938,6.2,0.15,87,1.5789193526541516,-0.7222992132383256,-0.569868835129092,1.2628591696674494,1.8,1
AUT,2012,8,4,EUR,422,610,0.6918032786885245,9,0.55,82,-1.6989466701577367,-0.7060176494155251,-0.5605541753357748,0.9353235425891133,2.5,NA
AUT,2013,8,4,EUR,446,617,0.7228525121555915,8.9,0.84,83,-1.4009588499021106,-0.7065991338377681,-0.5538010469856198,1.0008306680047805,2.2,NA
AUT,2014,8,4,EUR,408,553,0.7377938517179023,7.9,0.86,83,-1.1029710296464843,-0.7124139780601968,-0.553335313995954,1.0008306680047805,2.1,NA
AUT,2015,8,4,EUR,402,553,0.7269439421338155,7.8,0.77,84,-0.8049832093908581,-0.7129954624824396,-0.5554311124494503,1.0663377934204477,2.1,NA
AUT,2016,8,4,EUR,450,604,0.7450331125827815,8.4,0.47,84,-0.5069953891352319,-0.7095065559489824,-0.5624171072944383,1.0663377934204477,2.1,NA
AUT,2017,8,4,EUR,377,543,0.6942909760589319,7.6,0.43,84,-0.20900756887960567,-0.7141584313269255,-0.56334857327377,1.0663377934204477,2.2,NA
AUT,2018,8,4,EUR,334,455,0.734065934065934,6.3,0.57,84,0.08898025137602054,-0.7217177288160828,-0.560088442346109,1.0663377934204477,2.2,NA
AUT,2019,8,4,EUR,341,459,0.7429193899782135,6.2,0.48,84,0.38696807163164676,-0.7222992132383256,-0.5621842407996053,1.0663377934204477,2.2,NA
AUT,2020,8,4,EUR,266,380,0.7,5.1,0.48,84,0.684955891887273,-0.7286955418829972,-0.5621842407996053,1.0663377934204477,2.2,1
AUT,2021,8,4,EUR,282,378,0.746031746031746,5.1,0.37,85,0.9829437121428992,-0.7286955418829972,-0.5647457722427676,1.131844918836115,2.2,1
AUT,2022,8,4,EUR,257,354,0.7259887005649718,4.7,0.42,85,1.2809315323985255,-0.7310214795719687,-0.5635814397686029,1.131844918836115,2.2,1
AUT,2023,8,4,EUR,308,404,0.7623762376237624,5.3,0.43,85,1.5789193526541516,-0.7275325730385115,-0.56334857327377,1.131844918836115,2.2,1
AZE,2022,9,4,EUR,2957,3606,0.8200221852468109,67,6.5,58,1.2809315323985255,-0.36875668451465915,-0.42199861091018115,-0.6368474673869,1.3,1
AZE,2023,9,4,EUR,2408,2877,0.8369829683698297,66,5.9,58,1.5789193526541516,-0.3745715287370879,-0.43597060060015697,-0.6368474673869,1.5,1
BHS,2014,17,2,AMR,42,50,0.84,18,1.7,74,-1.1029710296464843,-0.6536840514136667,-0.5337745284299878,0.41126653926377554,23,NA
BHS,2015,17,2,AMR,51,62,0.8225806451612904,21,2.2,75,-0.8049832093908581,-0.6362395187463805,-0.5221312036883413,0.47677366467944277,29,NA
BHS,2016,17,2,AMR,59,89,0.6629213483146067,30,4.7,77,-0.5069953891352319,-0.583905920744522,-0.46391457998010865,0.6077879155107772,42,NA
BHS,2017,17,2,AMR,36,51,0.7058823529411765,17,2.1,78,-0.20900756887960567,-0.6594988956360954,-0.5244598686366706,0.6732950409264444,37,NA
BHS,2019,17,2,AMR,38,51,0.7450980392156863,17,1.7,78,0.38696807163164676,-0.6594988956360954,-0.5337745284299878,0.6732950409264444,27,NA
BHR,2012,16,3,EMR,104,234,0.4444444444444444,28,0.43,67,-1.6989466701577367,-0.5955356091893794,-0.56334857327377,-0.04728333864589502,0.71,NA
BHR,2016,16,3,EMR,104,153,0.6797385620915033,15,0.54,71,-0.5069953891352319,-0.6711285840809529,-0.5607870418306078,0.21474516301677388,0.6,NA
BHR,2018,16,3,EMR,72,153,0.47058823529411764,14,0.53,74,0.08898025137602054,-0.6769434283033815,-0.5610199083254407,0.41126653926377554,0.6,NA
BHR,2019,16,3,EMR,29,171,0.1695906432748538,16,0.79,76,0.38696807163164676,-0.6653137398585242,-0.5549653794597845,0.54228079009511,6.8,NA
BHR,2021,16,3,EMR,85,192,0.4427083333333333,17,1.3,75,0.9829437121428992,-0.6594988956360954,-0.543089188223305,0.47677366467944277,3.5,1
BHR,2023,16,3,EMR,148,161,0.9192546583850931,14,1.1,75,1.5789193526541516,-0.6769434283033815,-0.5477465181199636,0.47677366467944277,5.1,1
BGD,2012,14,5,SEA,151447,164587,0.9201638039456336,221,51,49,-1.6989466701577367,0.5267293257393644,0.6142572910963595,-1.226411596127905,0.19,NA
BGD,2013,14,5,SEA,170893,184077,0.9283777984213128,221,47,53,-1.4009588499021106,0.5267293257393644,0.5211106931631874,-0.9643830944652361,0.19,NA
BGD,2014,14,5,SEA,177715,191141,0.9297586598375022,221,46,55,-1.1029710296464843,0.5267293257393644,0.49782404367989425,-0.8333688436339016,0.19,NA
BGD,2015,14,5,SEA,192571,206907,0.9307128323353004,221,42,59,-0.8049832093908581,0.5267293257393644,0.4046774457467221,-0.5713403419712327,0.19,NA
BGD,2016,14,5,SEA,207832,222252,0.9351186940949913,221,39,62,-0.5069953891352319,0.5267293257393644,0.3348174972968429,-0.3748189657242311,0.19,NA
BGD,2017,14,5,SEA,227305,242640,0.9367993735575338,221,34,68,-0.20900756887960567,0.5267293257393644,0.2183842498803777,0.018223786769772203,0.19,NA
BGD,2018,14,5,SEA,252170,267143,0.9439513668709268,221,29,74,0.08898025137602054,0.5267293257393644,0.10195100246391244,0.41126653926377554,0.19,NA
BGD,2019,14,5,SEA,274452,289863,0.9468335041036627,221,24,80,0.38696807163164676,0.5267293257393644,-0.014482244952552814,0.8043092917577789,0.2,NA
BGD,2020,14,5,SEA,218114,228779,0.953382959100267,221,26,63,0.684955891887273,0.5267293257393644,0.03209105401403328,-0.3093118403085639,0.2,0
BGD,2021,14,5,SEA,296487,306860,0.9661963110213126,221,27,83,0.9829437121428992,0.5267293257393644,0.05537770349732633,1.0008306680047805,0.2,0
BGD,2022,14,5,SEA,249315,262044,0.9514241883042542,221,26,70,1.2809315323985255,0.5267293257393644,0.03209105401403328,0.14923803760110665,0.2,0
BGD,2023,14,5,SEA,287717,301256,0.9550581565180445,221,26,80,1.5789193526541516,0.5267293257393644,0.03209105401403328,0.8043092917577789,0.2,1
BLR,2012,19,4,EUR,2902,3425,0.8472992700729927,73,8.9,69,-1.6989466701577367,-0.3338676191800868,-0.3661106521502778,0.08373091218543942,4.4,NA
BLR,2013,19,4,EUR,2626,3034,0.8655240606460118,67,8.2,71,-1.4009588499021106,-0.36875668451465915,-0.382411306788583,0.21474516301677388,5.1,NA
BLR,2014,19,4,EUR,2381,2706,0.8798965262379896,56,6.7,72,-1.1029710296464843,-0.4327199709613751,-0.4173412810135226,0.2802522884324411,6.3,NA
BLR,2015,19,4,EUR,2243,2525,0.8883168316831683,54,5.5,74,-0.8049832093908581,-0.44434965940623256,-0.4452852603934742,0.41126653926377554,5.5,NA
BLR,2016,19,4,EUR,1894,2123,0.8921337729627885,45,5.1,75,-0.5069953891352319,-0.4966832574080911,-0.4545999201867915,0.47677366467944277,8.7,NA
BLR,2017,19,4,EUR,1587,1792,0.8856026785714286,38,4.1,77,-0.20900756887960567,-0.5373871669650921,-0.4778865696700845,0.6077879155107772,7.3,NA
BLR,2018,19,4,EUR,1250,1418,0.8815232722143864,31,3.5,79,0.08898025137602054,-0.5780910765220932,-0.49185855936006034,0.7388021663421116,7.7,NA
BLR,2019,19,4,EUR,1153,1302,0.8855606758832565,29,2.9,81,0.38696807163164676,-0.5897207649669507,-0.5058305490500362,0.869816417173446,7.1,NA
BLR,2020,19,4,EUR,710,833,0.8523409363745498,26,3.6,61,0.684955891887273,-0.6071652976342369,-0.489529894411731,-0.44032609113989835,8.9,0
BLR,2021,19,4,EUR,759,903,0.840531561461794,24,2.8,67,0.9829437121428992,-0.6187949860790943,-0.5081592139983654,-0.04728333864589502,8.6,0
BLR,2022,19,4,EUR,869,999,0.8698698698698699,22,2.5,84,1.2809315323985255,-0.6304246745239518,-0.5151452088433534,1.0663377934204477,7.7,1
BLR,2023,19,4,EUR,826,931,0.8872180451127819,19,2.3,89,1.5789193526541516,-0.647869207191238,-0.5198025387400119,1.393873420498784,8.2,1
BEL,2012,11,4,EUR,685,885,0.7740112994350282,9.7,0.61,84,-1.6989466701577367,-0.7019472584598251,-0.5591569763667773,1.0663377934204477,3.8,NA
BEL,2013,11,4,EUR,691,878,0.7870159453302962,9.5,0.57,85,-1.4009588499021106,-0.7031102273043108,-0.560088442346109,1.131844918836115,3.5,NA
BEL,2014,11,4,EUR,700,867,0.8073817762399077,9.2,0.43,86,-1.1029710296464843,-0.7048546805710394,-0.56334857327377,1.1973520442517822,3.4,NA
BEL,2015,11,4,EUR,719,905,0.7944751381215469,9.5,0.6,86,-0.8049832093908581,-0.7031102273043108,-0.5593898428616101,1.1973520442517822,3.4,NA
BEL,2016,11,4,EUR,793,973,0.8150051387461459,10,0.35,87,-0.5069953891352319,-0.7002028051930964,-0.5652115052324334,1.2628591696674494,3.5,NA
BEL,2017,11,4,EUR,718,905,0.7933701657458564,9.2,0.44,87,-0.20900756887960567,-0.7048546805710394,-0.5631157067789371,1.2628591696674494,3.6,NA
BEL,2018,11,4,EUR,737,902,0.8170731707317073,9.1,0.43,87,0.08898025137602054,-0.7054361649932823,-0.56334857327377,1.2628591696674494,3.7,NA
BEL,2019,11,4,EUR,709,877,0.8084378563283923,8.9,0.59,88,0.38696807163164676,-0.7065991338377681,-0.5596227093564431,1.3283662950831165,3.7,NA
BEL,2020,11,4,EUR,511,759,0.6732542819499341,7.8,0.41,87,0.684955891887273,-0.7129954624824396,-0.5638143062634359,1.2628591696674494,3.7,1
BEL,2021,11,4,EUR,629,806,0.7803970223325062,8.2,0.24,86,0.9829437121428992,-0.7106695247934681,-0.5677730366755958,1.1973520442517822,3.7,1
BEL,2023,11,4,EUR,572,803,0.7123287671232876,2.5,0.3,86,1.5789193526541516,-0.7438141368613119,-0.566375837706598,1.1973520442517822,3.7,1
BLZ,2012,20,2,AMR,46,84,0.5476190476190477,40,5,63,-1.6989466701577367,-0.5257574785202347,-0.45692858513512075,-0.3093118403085639,23,NA
BLZ,2013,20,2,AMR,43,121,0.35537190082644626,55,7.8,65,-1.4009588499021106,-0.43853481518380383,-0.3917259665819002,-0.17829758947722946,21,NA
BLZ,2014,20,2,AMR,25,72,0.3472222222222222,31,5.2,66,-1.1029710296464843,-0.5780910765220932,-0.4522712552384622,-0.11279046406156223,40,NA
BLZ,2015,20,2,AMR,52,78,0.6666666666666666,33,4.1,67,-0.8049832093908581,-0.5664613880772358,-0.4778865696700845,-0.04728333864589502,20,NA
BLZ,2016,20,2,AMR,74,120,0.6166666666666667,49,6.8,67,-0.5069953891352319,-0.4734238805183762,-0.41501261606519324,-0.04728333864589502,32,NA
BLZ,2017,20,2,AMR,83,117,0.7094017094017094,47,7,66,-0.20900756887960567,-0.48505356896323365,-0.41035528616853467,-0.11279046406156223,24,NA
BLZ,2018,20,2,AMR,66,99,0.6666666666666666,39,5.2,67,0.08898025137602054,-0.5315723227426634,-0.4522712552384622,-0.04728333864589502,33,NA
BLZ,2019,20,2,AMR,60,91,0.6593406593406593,35,3.7,68,0.38696807163164676,-0.5548316996323783,-0.4872012294634017,0.018223786769772203,19,NA
BLZ,2020,20,2,AMR,65,79,0.8227848101265823,34,3.9,59,0.684955891887273,-0.5606465438548071,-0.48254389956674315,-0.5713403419712327,24,1
BLZ,2021,20,2,AMR,56,70,0.8,35,4.1,52,0.9829437121428992,-0.5548316996323783,-0.4778865696700845,-1.0298902198809032,25,1
BLZ,2022,20,2,AMR,54,72,0.75,35,3.8,53,1.2809315323985255,-0.5548316996323783,-0.4848725645150724,-0.9643830944652361,16,1
BLZ,2023,20,2,AMR,55,82,0.6707317073170732,34,3.6,58,1.5789193526541516,-0.5606465438548071,-0.489529894411731,-0.6368474673869,15,1
BEN,2015,12,1,AFR,3533,3996,0.8841341341341341,62,15,56,-0.8049832093908581,-0.3978309056268028,-0.22406209030219026,-0.7678617182182345,15,NA
BEN,2016,12,1,AFR,3382,3857,0.8768472906403941,59,14,56,-0.5069953891352319,-0.41527543829408897,-0.2473487397854833,-0.7678617182182345,15,NA
BEN,2017,12,1,AFR,3091,3561,0.868014602639708,56,14,53,-0.20900756887960567,-0.4327199709613751,-0.2473487397854833,-0.9643830944652361,15,NA
BEN,2018,12,1,AFR,3495,3995,0.8748435544430538,53,11,61,0.08898025137602054,-0.4501645036286613,-0.31720868823536247,-0.44032609113989835,15,NA
BEN,2019,12,1,AFR,3815,4268,0.8938612933458294,51,9.7,66,0.38696807163164676,-0.46179419207351874,-0.34748133256364344,-0.11279046406156223,16,NA
BEN,2020,12,1,AFR,3542,3915,0.9047254150702426,48,9.9,62,0.684955891887273,-0.4792387247408049,-0.3428240026669848,-0.3748189657242311,14,1
BEN,2021,12,1,AFR,3315,3695,0.8971583220568335,46,9.7,60,0.9829437121428992,-0.4908684131856624,-0.34748133256364344,-0.5058332165555656,14,1
BEN,2022,12,1,AFR,3735,4109,0.908980287174495,44,7.6,69,1.2809315323985255,-0.5024981016305198,-0.39638329647855886,0.08373091218543942,14,1
BEN,2023,12,1,AFR,3867,4261,0.9075334428537902,42,6.4,73,1.5789193526541516,-0.5141277900753772,-0.42432727585851043,0.3457594138481083,12,1
BTN,2012,24,5,SEA,1045,1141,0.915863277826468,363,97,43,-1.6989466701577367,1.3524372053242433,1.6854431673278398,-1.6194543486219084,5,NA
BTN,2013,24,5,SEA,978,1080,0.9055555555555556,328,85,45,-1.4009588499021106,1.148917657539238,1.4060033735283233,-1.4884400977905738,4.8,NA
BTN,2014,24,5,SEA,962,1066,0.9024390243902439,307,75,47,-1.1029710296464843,1.0268059288682347,1.1731368786953928,-1.3574258469592395,1,NA
BTN,2015,24,5,SEA,883,963,0.9169262720664589,264,62,49,-0.8049832093908581,0.7767676273037996,0.8704104354125831,-1.226411596127905,0.92,NA
BTN,2016,24,5,SEA,1083,1139,0.9508340649692713,298,67,51,-0.5069953891352319,0.9744723308663762,0.9868436828290483,-1.0953973452965706,0.53,NA
BTN,2017,24,5,SEA,807,864,0.9340277777777778,216,47,53,-0.20900756887960567,0.4976551046272208,0.5211106931631874,-0.9643830944652361,0.58,NA
BTN,2018,24,5,SEA,852,898,0.9487750556792873,213,44,56,0.08898025137602054,0.4802105719599346,0.45125074471330817,-0.7678617182182345,0.23,NA
BTN,2019,24,5,SEA,882,937,0.9413020277481323,226,45,58,0.38696807163164676,0.555803546851508,0.47453739419660124,-0.6368474673869,0.31,NA
BTN,2020,24,5,SEA,801,848,0.9445754716981132,201,39,59,0.684955891887273,0.41043244129078993,0.3348174972968429,-0.5713403419712327,0.66,1
BTN,2021,24,5,SEA,754,799,0.9436795994993742,185,35,60,0.9829437121428992,0.31739493373193034,0.24167089936367073,-0.5058332165555656,0.35,1
BTN,2022,24,5,SEA,674,748,0.9010695187165776,171,33,60,1.2809315323985255,0.2359871146179282,0.19509760039708463,-0.5058332165555656,0.37,1
BTN,2023,24,5,SEA,650,778,0.8354755784061697,179,35,60,1.5789193526541516,0.282505868397358,0.24167089936367073,-0.5058332165555656,0.69,1
BOL,2014,21,2,AMR,6730,8079,0.8330238890951851,134,14,55,-1.1029710296464843,0.02083787838806539,-0.2473487397854833,-0.8333688436339016,4.1,NA
BOL,2015,21,2,AMR,6608,7831,0.8438258204571575,123,14,58,-0.8049832093908581,-0.04312540805865058,-0.2473487397854833,-0.6368474673869,4.4,NA
BOL,2017,21,2,AMR,6267,7576,0.8272175290390708,104,13,64,-0.20900756887960567,-0.15360744828479636,-0.27063538926877634,-0.24380471489289668,4.5,NA
BOL,2018,21,2,AMR,6207,7631,0.81339274013890706,98,12,67,0.08898025137602054,-0.1884965136193687,-0.2939220387520694,-0.04728333864589502,4.9,NA
BOL,2019,21,2,AMR,6228,7461,0.8347406513872135,95,12,67,0.38696807163164676,-0.20594104628665486,-0.2939220387520694,-0.04728333864589502,4.8,NA
BOL,2020,21,2,AMR,4811,6007,0.8008989512235725,94,13,54,0.684955891887273,-0.21175589050908358,-0.27063538926877634,-0.8988759690495689,5.4,0
BOL,2021,21,2,AMR,5657,7099,0.7968727989857727,96,13,62,0.9829437121428992,-0.20012620206422616,-0.27063538926877634,-0.3748189657242311,4.5,0
BOL,2022,21,2,AMR,6347,7993,0.7940698110846991,99,12,67,1.2809315323985255,-0.18268166939693997,-0.2939220387520694,-0.04728333864589502,4.7,0
BOL,2023,21,2,AMR,6970,8833,0.7890863806181365,105,12,72,1.5789193526541516,-0.14779260406236763,-0.2939220387520694,0.2802522884324411,5.6,0
BIH,2012,18,4,EUR,1096,1301,0.8424289008455035,61,4.6,63,-1.6989466701577367,-0.4036457498492315,-0.466243244928438,-0.3093118403085639,0.17,NA
BIH,2013,18,4,EUR,1040,1261,0.8247422680412371,54,4.2,64,-1.4009588499021106,-0.44434965940623256,-0.4755579047217552,-0.24380471489289668,0.18,NA
BIH,2014,18,4,EUR,923,1196,0.7717391304347826,51,3.4,66,-1.1029710296464843,-0.46179419207351874,-0.4941872243083897,-0.11279046406156223,0.18,NA
BIH,2015,18,4,EUR,707,1092,0.6474358974358975,46,3.7,67,-0.8049832093908581,-0.4908684131856624,-0.4872012294634017,-0.04728333864589502,0.18,NA
BIH,2016,18,4,EUR,505,907,0.5567805953693495,38,3.2,69,-0.5069953891352319,-0.5373871669650921,-0.49884455420504825,0.08373091218543942,0.19,NA
BIH,2017,18,4,EUR,343,766,0.44778067885117495,32,2.2,70,-0.20900756887960567,-0.5722762322996645,-0.5221312036883413,0.14923803760110665,0.19,NA
BIH,2018,18,4,EUR,189,666,0.28378378378378377,28,2.3,69,0.08898025137602054,-0.5955356091893794,-0.5198025387400119,0.08373091218543942,0.2,NA
BIH,2019,18,4,EUR,185,580,0.31896551724137934,25,2.1,68,0.38696807163164676,-0.6129801418566656,-0.5244598686366706,0.018223786769772203,0.2,NA
BIH,2020,18,4,EUR,183,357,0.5126050420168067,25,2.1,43,0.684955891887273,-0.6129801418566656,-0.5244598686366706,-1.6194543486219084,0.2,0
BIH,2021,18,4,EUR,166,361,0.4598337950138504,23,1.6,48,0.9829437121428992,-0.6246098303015231,-0.5361031933783171,-1.2919187215435721,0.2,1
BIH,2022,18,4,EUR,200,428,0.4672897196261682,21,1.9,64,1.2809315323985255,-0.6362395187463805,-0.5291171985333293,-0.24380471489289668,0.2,1
BIH,2023,18,4,EUR,166,444,0.3738738738738739,20,2.1,70,1.5789193526541516,-0.6420543629688092,-0.5244598686366706,0.14923803760110665,0.2,1
BWA,2013,25,1,AFR,5298,7254,0.7303556658395368,503,139,63,-1.4009588499021106,2.166515396464265,2.663482445626148,-0.3093118403085639,60,NA
BWA,2014,25,1,AFR,4990,6439,0.7749650566858208,470,142,59,-1.1029710296464843,1.9746255371241168,2.733342394076027,-0.5713403419712327,60,NA
BWA,2015,25,1,AFR,4729,5988,0.789746158984636,437,150,52,-0.8049832093908581,1.782735677783969,2.9196355899423714,-1.0298902198809032,60,NA
BWA,2016,25,1,AFR,4495,5726,0.785015717778554,405,119,60,-0.5069953891352319,1.5966606626662498,2.197749455960287,-0.5058332165555656,60,NA
BWA,2017,25,1,AFR,4169,5375,0.7756279069767442,372,97,63,-0.20900756887960567,1.4047708033261017,1.6854431673278398,-0.3093118403085639,48,NA
BWA,2018,25,1,AFR,3950,4844,0.8154417836498762,339,97,60,0.08898025137602054,1.2128809439859538,1.6854431673278398,-0.5058332165555656,54,NA
